,ivtU_max,ivtU_mean,ivtV_max,ivtV_mean,rain,year
2008-05-16,217.184204657,155.562027118,-89.8828311714,-73.1516179548,1.6,2008
2008-05-17,370.111414864,186.97406718,-445.97217065,-242.384228669,27.0,2008
2008-05-18,471.94357137,386.97815306,-540.517523524,-454.32578237,127.6,2008
2008-05-19,680.128046798,558.73731432,-769.404499436,-625.069003947,59.6,2008
2008-05-20,544.070493732,530.930788255,-684.132370697,-582.162007811,22.8,2008
2008-05-21,583.721096142,440.848800314,-672.281427749,-426.044796973,8.8,2008
2008-05-22,512.057846439,350.121974823,-730.575121944,-535.1965903,12.4,2008
2008-05-25,382.340683437,202.509594255,-58.0533845499,-8.2545354568,35.6,2008
2008-05-26,386.999480203,326.102830072,-159.793886072,-107.376673251,26.8,2008
2008-06-02,-11.2765919981,16.3647262342,-232.614763286,-132.859903995,30.0,2008
2008-06-03,406.324706841,212.235231667,-481.804339542,-342.788110961,6.0,2008
2008-06-04,303.784968509,185.31642116,-162.475005221,-152.044692243,19.6,2008
2008-06-06,161.434588245,72.4978870755,27.3647061441,-1.72032826271,3.4,2008
2008-06-07,236.768071634,139.181538849,-173.890774535,-63.4107490295,1.4,2008
2008-06-09,146.917718098,69.3396249993,90.2470122806,99.2140354782,6.0,2008
2008-06-18,90.5636899095,68.281614799,-196.258366861,-92.7914717912,13.8,2008
2008-06-19,55.4399066368,-26.1104874559,-187.303239703,-75.3623991983,2.4,2008
2008-06-21,46.7000079777,36.2942820881,6.11915124049,2.98119147656,1.4,2008
2008-06-29,127.714516815,107.426834138,8.85890545995,-7.240542531,4.6,2008
2008-06-30,359.981194246,229.461881388,-31.15571206,-45.028593656,5.6,2008
2008-07-03,145.566054407,110.839674133,8.16877627523,-13.3258195,1.6,2008
2008-07-04,363.517629497,150.090102613,-502.319886497,-185.991313267,36.6,2008
2008-07-05,363.517629497,339.36572366,-502.319886497,-370.374530391,30.4,2008
2008-07-06,254.944465122,134.473209295,-272.867666055,-150.919257484,3.2,2008
2008-07-09,252.510283708,115.654659688,-10.3713208737,-33.2580534092,1.0,2008
2008-07-10,313.073635834,146.370689425,-408.160554239,-229.002734474,27.4,2008
2008-07-11,210.575615273,243.817460787,-538.566054131,-393.225163688,21.4,2008
2008-07-12,208.11834088,188.027098465,-888.22026671,-569.594419976,8.4,2008
2008-07-15,393.281893342,258.146462629,-456.141465678,-367.03593913,19.4,2008
2008-07-16,289.838285227,222.084577235,-455.217165403,-373.416461925,14.2,2008
2008-07-20,-34.0971808466,10.9379347338,-83.9084867979,-40.224666613,4.6,2008
2008-07-22,151.951937741,49.3133832206,-383.729735641,-293.743902396,14.0,2008
2008-07-24,104.903822968,69.1383975285,-45.5564782329,-16.9592023688,14.0,2008
2008-07-26,48.6889858256,44.8826845835,-56.9070777587,-41.990443757,14.0,2008
2008-07-27,107.153700259,78.1220345951,-88.7003002561,-56.598529417,14.4,2008
2008-07-30,453.649722003,175.998920907,66.2779320816,71.845285352,47.0,2008
2008-07-31,453.649722003,210.976806921,66.2779320816,84.2949825403,17.0,2008
2008-08-01,432.261080098,217.37477547,113.356512975,79.2518874669,7.8,2008
2008-08-03,295.386459282,173.021076174,105.444713282,129.774834783,8.4,2008
2008-08-05,95.1414784251,67.4238971446,103.315815457,41.0748044931,6.4,2008
2008-08-06,246.371153429,146.00382852,31.6098232654,23.0136817326,2.2,2008
2008-08-09,125.319834655,78.0062708055,-39.8550466178,11.4352044021,7.8,2008
2008-08-10,425.722120861,253.5624747,-89.2016879854,-56.0797673316,1.0,2008
2008-08-11,201.049808784,114.437777234,24.3045282532,34.7476477722,1.6,2008
2008-08-14,131.682844402,122.553906795,-263.715547255,-144.862574293,65.6,2008
2008-08-15,571.783219247,351.843193273,-292.249224661,-356.650741639,7.0,2008
2008-08-16,571.783219247,236.799001495,-292.249224661,-34.3976381566,1.6,2008
2008-08-18,79.1411254636,47.9326150102,-27.5484487344,7.04274418178,1.4,2008
2008-08-19,41.50312291,37.7428735194,-125.836242582,-84.5653325092,8.2,2008
2008-08-23,-2.37930796987,16.0580113986,61.0319139694,45.454759005,1.2,2008
2008-08-24,175.560932602,77.9509119341,-248.413160476,-97.6874448535,4.4,2008
2008-08-25,349.864941678,252.004586949,-452.858843582,-390.839062829,54.4,2008
2008-08-26,324.640935435,275.355468438,-551.665109588,-416.680072381,2.2,2008
2008-08-27,208.612782626,143.790941687,-178.185542759,-145.925360825,42.4,2008
2008-08-28,228.688560432,164.5002526,-201.925380088,-85.9592101952,2.4,2008
2008-08-31,221.903860163,210.729526197,-244.001292481,-160.193723164,10.2,2008
2008-09-01,449.910350572,335.405813744,-460.039866788,-338.71069839,39.6,2008
2008-09-09,112.30166735,73.1653270958,-55.0021524621,-11.1160798374,20.6,2008
2008-09-30,47.2477871217,17.8461210184,-44.6797922089,-22.1758640197,18.0,2008
2008-10-10,93.2519422457,62.8280548389,-82.23016131,16.8325165907,16.0,2008
2008-10-20,169.352328412,118.954680543,-50.8970597935,-24.3446458225,4.8,2008
2008-10-27,65.1608556092,58.5001431116,45.5590941293,12.4337719659,9.4,2008
2008-11-06,120.636929751,101.22737783,28.6777067629,13.3955171779,3.4,2008
2008-11-27,175.436848841,120.047537163,-237.969456663,-130.991985105,1.8,2008
2008-11-28,258.129208433,216.78576699,-285.228002715,-226.044736292,6.4,2008
2008-12-20,445.888679528,241.788525006,-318.700508599,-120.0668397,5.2,2008
2009-01-23,61.4260819464,23.9329114066,-83.5541322044,-1.56503442892,3.6,2009
2009-01-24,275.788545612,184.777201177,-114.197423091,-87.8361126749,4.8,2009
2009-02-04,193.636858775,126.275542382,-85.0897769496,-35.9033305121,2.0,2009
2009-02-15,53.018937224,41.3022912736,317.279617205,231.685016519,7.6,2009
2009-03-28,356.913936116,209.331404017,-43.8646397815,-0.197511443711,6.3,2009
2009-04-01,151.781875615,117.425303824,153.992127406,71.5926486096,9.7,2009
2009-04-03,337.433214474,263.023347807,-160.007360527,-109.3663956,2.0,2009
2009-04-22,207.589028635,137.848332849,-121.349264466,25.7858551081,1.8,2009
2009-05-02,90.8480643179,67.877037815,-125.786632285,-50.226085829,2.0,2009
2009-05-03,362.721177885,226.295671182,-363.522356093,-205.012622522,3.6,2009
2009-05-09,469.172243377,261.530245005,-295.437271903,-181.087289654,11.8,2009
2009-05-10,469.172243377,430.878510859,-295.437271903,-169.488538291,32.2,2009
2009-05-12,373.686848631,253.655792907,-67.8758877584,21.3346230111,1.2,2009
2009-05-15,337.518100118,216.836072425,184.993653317,162.091733829,1.6,2009
2009-05-16,481.19800491,403.273215866,116.489033491,33.54139161,17.8,2009
2009-05-20,552.848413536,335.804392161,-345.045014591,-160.775326882,43.0,2009
2009-05-21,660.834366629,563.956258204,-221.1380836,-259.88760131,1.6,2009
2009-05-22,543.293347498,385.423485987,-319.502676267,-250.572065353,1.0,2009
2009-05-23,412.841431919,338.794418562,-256.618570727,-213.401623158,1.6,2009
2009-05-24,412.841431919,332.412867114,-256.618570727,-236.490361486,15.0,2009
2009-06-13,144.33926275,65.5647880627,-297.093636287,-144.370813831,23.8,2009
2009-06-16,235.433645294,151.896509977,-146.953689704,-63.5955802566,40.8,2009
2009-06-17,554.705131905,392.890713946,-349.676868176,-241.712554065,72.8,2009
2009-06-18,415.219640727,381.448006268,-392.583281524,-256.786331618,37.0,2009
2009-06-19,415.219640727,345.721346565,-392.583281524,-242.012678557,2.2,2009
2009-06-21,135.319884042,59.2313654529,-1.08933584504,13.7033223657,10.4,2009
2009-06-26,79.62201134,46.7475627132,-278.113121458,-145.437258929,18.3,2009
2009-06-27,315.176320554,203.053473624,-663.136204498,-535.155005565,61.2,2009
2009-06-28,201.573958206,189.508297798,-686.248099271,-409.984740069,6.0,2009
2009-06-29,156.843676778,132.784638788,-222.462878519,-73.5242964702,2.0,2009
2009-06-30,221.032754719,130.557626801,-281.822170995,-179.166638406,5.2,2009
2009-07-01,221.032754719,141.877972269,-281.822170995,-67.930618823,10.6,2009
2009-07-03,106.852446416,137.018449466,-246.67918354,-121.40849446,12.0,2009
2009-07-04,303.408972348,218.835348189,-384.459908563,-226.601307769,14.8,2009
2009-07-05,252.898847758,243.383888715,-424.178853653,-190.374577924,1.8,2009
2009-07-06,291.284197512,221.649971471,-166.75414253,-110.609794906,18.4,2009
2009-07-09,181.693420574,68.2928977409,167.652849143,116.147716987,1.8,2009
2009-07-17,12.1638464365,8.24690539274,-358.804593156,-198.223343534,5.0,2009
2009-07-18,-87.9986071279,-6.90566498394,-410.272426226,-382.01103741,2.6,2009
2009-07-19,45.9071102178,36.5393349172,-333.491421671,-208.479705922,20.8,2009
2009-07-20,61.3871087216,35.2614033094,-223.03365615,-121.819506619,4.0,2009
2009-07-30,73.3713957504,39.64408878,-33.8331731626,-5.31391908607,12.6,2009
2009-07-31,160.588647963,132.860066138,-194.277225046,-129.025182884,12.4,2009
2009-08-03,237.461296049,157.236700943,-147.225300509,-77.8197254318,28.6,2009
2009-08-04,349.045011886,294.418486655,-402.837029632,-278.567484867,38.8,2009
2009-08-05,296.461729339,174.963253021,-217.147948284,-66.8348563333,3.8,2009
2009-08-11,220.468399432,189.60370794,-1.06804493867,-4.46714773683,11.2,2009
2009-08-13,407.369084954,167.344199029,-179.435635337,-61.5151248746,38.4,2009
2009-08-14,521.096220093,347.826117577,-868.572598369,-422.082851448,21.8,2009
2009-08-15,572.397694749,283.03725967,-653.79414038,-203.305711328,1.6,2009
2009-08-16,93.4358206276,76.4000531022,-4.86390981198,-9.77874610846,9.8,2009
2009-08-17,116.40363291,91.3221232066,-5.75499015465,-12.8725631466,1.2,2009
2009-08-18,20.2110651187,81.2451364208,-323.068257736,-162.551707653,17.2,2009
2009-08-19,20.2110651187,45.531513559,-323.068257736,-161.798451928,1.4,2009
2009-08-21,294.543229964,162.976101655,-96.8901713061,-49.4729355888,1.2,2009
2009-08-23,236.999745656,165.496008619,-99.084538948,-19.2098888457,25.8,2009
2009-08-24,507.699835242,381.594241236,-198.360361446,-151.849832939,1.8,2009
2009-08-28,172.409129109,124.623697252,-141.667377292,-74.9903253478,2.8,2009
2009-08-29,344.197937581,297.489540687,-427.914918675,-295.544012134,9.4,2009
2009-09-04,232.296299395,62.4961915346,-117.445642762,-28.3421877174,28.0,2009
2009-09-05,576.411410559,415.699205844,-337.426803474,-200.100085283,10.6,2009
2009-09-06,469.143929703,326.527353185,-138.670802853,-73.7363543593,1.6,2009
2009-09-13,154.042330772,85.7905693417,-182.309042258,-51.3774159425,9.6,2009
2009-09-17,29.7729564378,2.69800476294,72.346238404,71.1171373638,1.6,2009
2009-10-04,229.011767055,121.290839132,-189.342269161,-88.9407862551,12.4,2009
2009-10-08,118.154915863,101.735277621,-64.9919506746,-46.1090073648,3.0,2009
2009-10-09,271.619835325,200.032811084,-98.6545426746,-94.599942917,10.6,2009
2009-10-10,251.443428211,186.947909952,-112.472946422,-48.7746571311,2.6,2009
2009-10-21,217.817319223,107.948836647,-18.2719523168,38.5704060313,10.8,2009
2009-10-22,552.098659266,405.557894426,-119.140580261,-111.808239869,9.6,2009
2009-10-27,305.373082951,231.058728662,-55.1095049817,0.190072276881,1.2,2009
2009-10-31,366.659129861,337.980120269,-121.707131434,-90.4953487024,1.4,2009
2009-11-01,387.761722157,270.27717229,-301.02055457,-149.640375412,6.8,2009
2009-11-03,22.4846149694,34.5939566915,75.2396316218,48.4033808558,4.6,2009
2009-11-04,202.853019186,133.299081445,25.6642218537,0.275119155876,5.2,2009
2009-11-05,202.853019186,104.0524133,25.6642218537,30.8113584751,4.2,2009
2009-11-08,92.4232391041,55.0629423458,59.5314503907,69.8381279034,2.6,2009
2009-11-16,223.475504762,141.204632972,-74.9924792875,-6.76126979744,4.2,2009
2009-11-17,286.944488804,199.415072869,-110.782021231,-65.6368663424,1.2,2009
2009-11-18,153.189682456,111.244783056,-234.308492355,-95.1613419586,12.6,2009
2009-11-22,167.526762236,135.010283158,32.4539367015,-4.72431132916,1.2,2009
2009-11-23,297.555849477,201.13229605,-176.212074291,-149.532507955,1.2,2009
2010-01-04,128.911722445,95.5083139177,-36.4683881393,-9.20695502929,1.8,2010
2010-01-11,281.853770469,131.723415502,-139.911402125,-31.4722301254,16.8,2010
2010-02-02,10.0633406151,46.9468190492,99.0990552775,59.49421348,2.8,2010
2010-02-06,228.024000152,152.335212025,-376.363625605,-167.317808564,23.4,2010
2010-02-18,315.458349667,240.290616111,-308.841239983,-225.180170875,1.2,2010
2010-03-07,127.503836301,98.9601949062,-23.0681905046,-23.4048386285,2.2,2010
2010-03-23,235.217172217,171.444420994,133.126422724,139.145838344,1.4,2010
2010-04-16,49.5322698326,36.435884973,-43.205332048,-26.9779965054,1.0,2010
2010-04-17,154.181841523,90.5426891843,-69.4370075421,-69.3745100235,6.2,2010
2010-05-04,196.770441654,133.510657863,-87.4859891199,-21.7899701011,23.0,2010
2010-05-05,306.060105692,244.267310175,-286.777430613,-158.691815535,7.8,2010
2010-05-18,251.583736937,150.205750834,-163.356814347,-60.5689456547,1.6,2010
2010-05-24,13.8542328204,80.6022394794,200.761277792,92.1891210675,3.4,2010
2010-06-01,7.13418008804,32.228600939,109.349985548,37.9012926348,1.6,2010
2010-06-03,139.847159654,87.1661173058,12.4005050712,3.31531569054,5.0,2010
